0,1,2,3
Diabetes mellitus ,White,2007,20.7
Diabetes mellitus ,White,2008,20.2
Diabetes mellitus ,White,2009,19.2
Diabetes mellitus ,White,2010,19.0
Diabetes mellitus ,White,2011,19.8
Diabetes mellitus ,White,2012,19.4
Diabetes mellitus ,White,2013,19.4
Diabetes mellitus ,White,2014,19.3
Diabetes mellitus ,White,2015,19.6
Diabetes mellitus ,White,2016,19.3
Alzheimer's disease ,White,1950,0.0
Alzheimer's disease ,White,1960,0.0
Alzheimer's disease ,White,1970,0.0
Alzheimer's disease ,White,1980,0.0
Alzheimer's disease ,White,1981,0.0
Alzheimer's disease ,White,1982,0.0
Alzheimer's disease ,White,1983,0.0
Alzheimer's disease ,White,1984,0.0
Alzheimer's disease ,White,1985,0.0
Alzheimer's disease ,White,1986,0.0
Alzheimer's disease ,White,1987,0.0
Alzheimer's disease ,White,1988,0.0
Alzheimer's disease ,White,1989,0.0
Alzheimer's disease ,White,1990,0.0
Alzheimer's disease ,White,1991,0.0
Alzheimer's disease ,White,1992,0.0
Alzheimer's disease ,White,1993,0.0
Alzheimer's disease ,White,1994,0.0
Alzheimer's disease ,White,1995,0.0
Alzheimer's disease ,White,1996,0.0
Alzheimer's disease ,White,1997,0.0
Alzheimer's disease ,White,1998,0.0
Alzheimer's disease ,White,1999,17.2
Alzheimer's disease ,White,2000,18.8
Alzheimer's disease ,White,2001,20.0
Alzheimer's disease ,White,2002,21.6
Alzheimer's disease ,White,2003,22.9
Alzheimer's disease ,White,2004,23.3
Alzheimer's disease ,White,2005,24.7
Alzheimer's disease ,White,2006,24.5
Alzheimer's disease ,White,2007,24.6
Alzheimer's disease ,White,2008,26.7
Alzheimer's disease ,White,2009,25.0
Alzheimer's disease ,White,2010,26.0
Alzheimer's disease ,White,2011,25.7
Alzheimer's disease ,White,2012,24.7
Alzheimer's disease ,White,2013,24.4
Alzheimer's disease ,White,2014,26.4
Alzheimer's disease ,White,2015,30.5
Alzheimer's disease ,White,2016,31.4
Human immunodeficiency virus (HIV) disease,White,1950,0.0
Human immunodeficiency virus (HIV) disease,White,1960,0.0
Human immunodeficiency virus (HIV) disease,White,1970,0.0
Human immunodeficiency virus (HIV) disease,White,1980,0.0
Human immunodeficiency virus (HIV) disease,White,1981,0.0
Human immunodeficiency virus (HIV) disease,White,1982,0.0
Human immunodeficiency virus (HIV) disease,White,1983,0.0
Human immunodeficiency virus (HIV) disease,White,1984,0.0
Human immunodeficiency virus (HIV) disease,White,1985,0.0
Human immunodeficiency virus (HIV) disease,White,1986,0.0
Human immunodeficiency virus (HIV) disease,White,1987,0.0
Human immunodeficiency virus (HIV) disease,White,1988,0.0
Human immunodeficiency virus (HIV) disease,White,1989,0.0
Human immunodeficiency virus (HIV) disease,White,1990,0.0
Human immunodeficiency virus (HIV) disease,White,1991,0.0
Human immunodeficiency virus (HIV) disease,White,1992,0.0
Human immunodeficiency virus (HIV) disease,White,1993,0.0
Human immunodeficiency virus (HIV) disease,White,1994,0.0
Human immunodeficiency virus (HIV) disease,White,1995,0.0
Human immunodeficiency virus (HIV) disease,White,1996,0.0
Human immunodeficiency virus (HIV) disease,White,1997,0.0
Human immunodeficiency virus (HIV) disease,White,1998,0.0
Human immunodeficiency virus (HIV) disease,White,1999,2.9
Human immunodeficiency virus (HIV) disease,White,2000,2.8
Human immunodeficiency virus (HIV) disease,White,2001,2.6
Human immunodeficiency virus (HIV) disease,White,2002,2.6
Human immunodeficiency virus (HIV) disease,White,2003,2.5
Human immunodeficiency virus (HIV) disease,White,2004,2.3
Human immunodeficiency virus (HIV) disease,White,2005,2.2
Human immunodeficiency virus (HIV) disease,White,2006,2.1
Human immunodeficiency virus (HIV) disease,White,2007,1.9
Human immunodeficiency virus (HIV) disease,White,2008,1.7
Human immunodeficiency virus (HIV) disease,White,2009,1.5
Human immunodeficiency virus (HIV) disease,White,2010,1.4
Human immunodeficiency virus (HIV) disease,White,2011,1.3
Human immunodeficiency virus (HIV) disease,White,2012,1.2
Human immunodeficiency virus (HIV) disease,White,2013,1.2
Human immunodeficiency virus (HIV) disease,White,2014,1.1
Human immunodeficiency virus (HIV) disease,White,2015,1.1
Human immunodeficiency virus (HIV) disease,White,2016,1.0
Unintentional injuries,White,1950,0.0
Unintentional injuries,White,1960,0.0
Unintentional injuries,White,1970,0.0
Unintentional injuries,White,1980,0.0
Unintentional injuries,White,1981,0.0
Unintentional injuries,White,1982,0.0
Unintentional injuries,White,1983,0.0
Unintentional injuries,White,1984,0.0
Unintentional injuries,White,1985,0.0
Unintentional injuries,White,1986,0.0
Unintentional injuries,White,1987,0.0
Unintentional injuries,White,1988,0.0
Unintentional injuries,White,1989,0.0
Unintentional injuries,White,1990,0.0
Unintentional injuries,White,1991,0.0
Unintentional injuries,White,1992,0.0
Unintentional injuries,White,1993,0.0
Unintentional injuries,White,1994,0.0
Unintentional injuries,White,1995,0.0
Unintentional injuries,White,1996,0.0
Unintentional injuries,White,1997,0.0
Unintentional injuries,White,1998,0.0
Unintentional injuries,White,1999,35.2
Unintentional injuries,White,2000,35.1
Unintentional injuries,White,2001,36.1
Unintentional injuries,White,2002,37.9
Unintentional injuries,White,2003,38.6
Unintentional injuries,White,2004,39.2
Unintentional injuries,White,2005,40.7
Unintentional injuries,White,2006,41.7
Unintentional injuries,White,2007,42.1
Unintentional injuries,White,2008,41.4
Unintentional injuries,White,2009,39.5
Unintentional injuries,White,2010,40.3
Unintentional injuries,White,2011,41.6
Unintentional injuries,White,2012,41.5
Unintentional injuries,White,2013,41.9
Unintentional injuries,White,2014,43.1
Unintentional injuries,White,2015,46.0
Unintentional injuries,White,2016,50.4
Motor vehicle-related injuries,White,1950,0.0
Motor vehicle-related injuries,White,1960,0.0
Motor vehicle-related injuries,White,1970,0.0
Motor vehicle-related injuries,White,1980,0.0
Motor vehicle-related injuries,White,1981,0.0
Motor vehicle-related injuries,White,1982,0.0
Motor vehicle-related injuries,White,1983,0.0
Motor vehicle-related injuries,White,1984,0.0
Motor vehicle-related injuries,White,1985,0.0
Motor vehicle-related injuries,White,1986,0.0
Motor vehicle-related injuries,White,1987,0.0
Motor vehicle-related injuries,White,1988,0.0
Motor vehicle-related injuries,White,1989,0.0
Motor vehicle-related injuries,White,1990,0.0
Motor vehicle-related injuries,White,1991,0.0
Motor vehicle-related injuries,White,1992,0.0
Motor vehicle-related injuries,White,1993,0.0
Motor vehicle-related injuries,White,1994,0.0
Motor vehicle-related injuries,White,1995,0.0
Motor vehicle-related injuries,White,1996,0.0
Motor vehicle-related injuries,White,1997,0.0
Motor vehicle-related injuries,White,1998,0.0
Motor vehicle-related injuries,White,1999,15.3
Motor vehicle-related injuries,White,2000,15.6
Motor vehicle-related injuries,White,2001,15.6
Motor vehicle-related injuries,White,2002,16.1
Motor vehicle-related injuries,White,2003,15.7
Motor vehicle-related injuries,White,2004,15.7
Motor vehicle-related injuries,White,2005,15.7
Motor vehicle-related injuries,White,2006,15.5
Motor vehicle-related injuries,White,2007,14.9
Motor vehicle-related injuries,White,2008,13.4
Motor vehicle-related injuries,White,2009,12.0
Motor vehicle-related injuries,White,2010,11.7
Motor vehicle-related injuries,White,2011,11.5
Motor vehicle-related injuries,White,2012,11.8
Motor vehicle-related injuries,White,2013,11.3
Motor vehicle-related injuries,White,2014,11.1
Motor vehicle-related injuries,White,2015,11.7
Motor vehicle-related injuries,White,2016,12.4
Drug overdose,White,1950,0.0
Drug overdose,White,1960,0.0
Drug overdose,White,1970,0.0
Drug overdose,White,1980,0.0
Drug overdose,White,1981,0.0
Drug overdose,White,1982,0.0
Drug overdose,White,1983,0.0
Drug overdose,White,1984,0.0
Drug overdose,White,1985,0.0
Drug overdose,White,1986,0.0
Drug overdose,White,1987,0.0
Drug overdose,White,1988,0.0
Drug overdose,White,1989,0.0
Drug overdose,White,1990,0.0
Drug overdose,White,1991,0.0
Drug overdose,White,1992,0.0
Drug overdose,White,1993,0.0
Drug overdose,White,1994,0.0
Drug overdose,White,1995,0.0
Drug overdose,White,1996,0.0
Drug overdose,White,1997,0.0
Drug overdose,White,1998,0.0
Drug overdose,White,1999,4.3
Drug overdose,White,2000,4.5
Drug overdose,White,2001,5.0
Drug overdose,White,2002,6.4
Drug overdose,White,2003,7.1
Drug overdose,White,2004,7.6
Drug overdose,White,2005,8.5
Drug overdose,White,2006,9.8
Drug overdose,White,2007,10.7
Drug overdose,White,2008,11.3
Drug overdose,White,2009,11.4
Drug overdose,White,2010,11.9
Drug overdose,White,2011,13.0
Drug overdose,White,2012,12.9
Drug overdose,White,2013,13.7
Drug overdose,White,2014,14.8
Drug overdose,White,2015,16.7
Drug overdose,White,2016,20.3
"Nephritis, nephrotic syndrome and nephrosis ",White,1950,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1960,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1970,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1980,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1981,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1982,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1983,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1984,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1985,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1986,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1987,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1988,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1989,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1990,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1991,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1992,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1993,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1994,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1995,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1996,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1997,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1998,0.0
"Nephritis, nephrotic syndrome and nephrosis ",White,1999,11.5
"Nephritis, nephrotic syndrome and nephrosis ",White,2000,12.1
"Nephritis, nephrotic syndrome and nephrosis ",White,2001,12.6
"Nephritis, nephrotic syndrome and nephrosis ",White,2002,12.9
"Nephritis, nephrotic syndrome and nephrosis ",White,2003,13.2
"Nephritis, nephrotic syndrome and nephrosis ",White,2004,13.0
"Nephritis, nephrotic syndrome and nephrosis ",White,2005,13.2
"Nephritis, nephrotic syndrome and nephrosis ",White,2006,13.3
"Nephritis, nephrotic syndrome and nephrosis ",White,2007,13.5
"Nephritis, nephrotic syndrome and nephrosis ",White,2008,13.8
"Nephritis, nephrotic syndrome and nephrosis ",White,2009,13.7
"Nephritis, nephrotic syndrome and nephrosis ",White,2010,14.0
"Nephritis, nephrotic syndrome and nephrosis ",White,2011,12.2
"Nephritis, nephrotic syndrome and nephrosis ",White,2012,12.0
"Nephritis, nephrotic syndrome and nephrosis ",White,2013,12.1
"Nephritis, nephrotic syndrome and nephrosis ",White,2014,12.1
"Nephritis, nephrotic syndrome and nephrosis ",White,2015,12.2
"Nephritis, nephrotic syndrome and nephrosis ",White,2016,12.0
Suicide ,White,1950,0.0
Suicide ,White,1960,0.0
Suicide ,White,1970,0.0
Suicide ,White,1980,0.0
Suicide ,White,1981,0.0
Suicide ,White,1982,0.0
Suicide ,White,1983,0.0
Suicide ,White,1984,0.0
Suicide ,White,1985,0.0
Suicide ,White,1986,0.0
Suicide ,White,1987,0.0
Suicide ,White,1988,0.0
Suicide ,White,1989,0.0
Suicide ,White,1990,0.0
Suicide ,White,1991,0.0
Suicide ,White,1992,0.0
Suicide ,White,1993,0.0
Suicide ,White,1994,0.0
Suicide ,White,1995,0.0
Suicide ,White,1996,0.0
Suicide ,White,1997,0.0
Suicide ,White,1998,0.0
Suicide ,White,1999,11.3
Suicide ,White,2000,11.3
Suicide ,White,2001,11.7
Suicide ,White,2002,12.1
Suicide ,White,2003,11.9
Suicide ,White,2004,12.1
Suicide ,White,2005,12.1
Suicide ,White,2006,12.2
Suicide ,White,2007,12.6
Suicide ,White,2008,13.0
Suicide ,White,2009,13.2
Suicide ,White,2010,13.6
Suicide ,White,2011,13.9
Suicide ,White,2012,14.1
Suicide ,White,2013,14.2
Suicide ,White,2014,14.7
Suicide ,White,2015,15.1
Suicide ,White,2016,15.2
Homicide ,White,1950,0.0
Homicide ,White,1960,0.0
Homicide ,White,1970,0.0
Homicide ,White,1980,0.0
Homicide ,White,1981,0.0
Homicide ,White,1982,0.0
Homicide ,White,1983,0.0
Homicide ,White,1984,0.0
Homicide ,White,1985,0.0
Homicide ,White,1986,0.0
Homicide ,White,1987,0.0
Homicide ,White,1988,0.0
Homicide ,White,1989,0.0
Homicide ,White,1990,0.0
Homicide ,White,1991,0.0
Homicide ,White,1992,0.0
Homicide ,White,1993,0.0
Homicide ,White,1994,0.0
Homicide ,White,1995,0.0
Homicide ,White,1996,0.0
Homicide ,White,1997,0.0
Homicide ,White,1998,0.0
Homicide ,White,1999,3.8
Homicide ,White,2000,3.6
Homicide ,White,2001,4.9
Homicide ,White,2002,3.7
Homicide ,White,2003,3.7
Homicide ,White,2004,3.6
Homicide ,White,2005,3.7
Homicide ,White,2006,3.7
Homicide ,White,2007,3.7
Homicide ,White,2008,3.7
Homicide ,White,2009,3.4
Homicide ,White,2010,3.3
Homicide ,White,2011,3.2
Homicide ,White,2012,3.2
Homicide ,White,2013,3.1
Homicide ,White,2014,3.0
Homicide ,White,2015,3.3
Homicide ,White,2016,3.5
Diseases of heart,Black or African American,1950,0.0
Diseases of heart,Black or African American,1960,0.0
Diseases of heart,Black or African American,1970,0.0
Diseases of heart,Black or African American,1980,0.0
Diseases of heart,Black or African American,1981,0.0
Diseases of heart,Black or African American,1982,0.0
Diseases of heart,Black or African American,1983,0.0
Diseases of heart,Black or African American,1984,0.0
Diseases of heart,Black or African American,1985,0.0
Diseases of heart,Black or African American,1986,0.0
Diseases of heart,Black or African American,1987,0.0
Diseases of heart,Black or African American,1988,0.0
Diseases of heart,Black or African American,1989,0.0
Diseases of heart,Black or African American,1990,0.0
Diseases of heart,Black or African American,1991,0.0
Diseases of heart,Black or African American,1992,0.0
Diseases of heart,Black or African American,1993,0.0
Diseases of heart,Black or African American,1994,0.0
Diseases of heart,Black or African American,1995,0.0
Diseases of heart,Black or African American,1996,0.0
Diseases of heart,Black or African American,1997,0.0
Diseases of heart,Black or African American,1998,0.0
Diseases of heart,Black or African American,1999,334.3
Diseases of heart,Black or African American,2000,324.8
Diseases of heart,Black or African American,2001,318.9
Diseases of heart,Black or African American,2002,313.2
Diseases of heart,Black or African American,2003,305.4
Diseases of heart,Black or African American,2004,286.6
Diseases of heart,Black or African American,2005,278.0
Diseases of heart,Black or African American,2006,263.5
Diseases of heart,Black or African American,2007,252.5
Diseases of heart,Black or African American,2008,243.4
Diseases of heart,Black or African American,2009,231.8
Diseases of heart,Black or African American,2010,224.9
Diseases of heart,Black or African American,2011,214.1
Diseases of heart,Black or African American,2012,211.7
Diseases of heart,Black or African American,2013,210.4
Diseases of heart,Black or African American,2014,206.3
Diseases of heart,Black or African American,2015,205.1
Diseases of heart,Black or African American,2016,205.3
Ischemic heart disease,Black or African American,1950,0.0
Ischemic heart disease,Black or African American,1960,0.0
Ischemic heart disease,Black or African American,1970,0.0
Ischemic heart disease,Black or African American,1980,0.0
Ischemic heart disease,Black or African American,1981,0.0
Ischemic heart disease,Black or African American,1982,0.0
Ischemic heart disease,Black or African American,1983,0.0
Ischemic heart disease,Black or African American,1984,0.0
Ischemic heart disease,Black or African American,1985,0.0
Ischemic heart disease,Black or African American,1986,0.0
Ischemic heart disease,Black or African American,1987,0.0
Ischemic heart disease,Black or African American,1988,0.0
Ischemic heart disease,Black or African American,1989,0.0
Ischemic heart disease,Black or African American,1990,0.0
Ischemic heart disease,Black or African American,1991,0.0
Ischemic heart disease,Black or African American,1992,0.0
Ischemic heart disease,Black or African American,1993,0.0
Ischemic heart disease,Black or African American,1994,0.0
Ischemic heart disease,Black or African American,1995,0.0
Ischemic heart disease,Black or African American,1996,0.0
Ischemic heart disease,Black or African American,1997,0.0
Ischemic heart disease,Black or African American,1998,0.0
Ischemic heart disease,Black or African American,1999,224.9
Ischemic heart disease,Black or African American,2000,218.3
Ischemic heart disease,Black or African American,2001,212.9
Ischemic heart disease,Black or African American,2002,206.3
Ischemic heart disease,Black or African American,2003,198.6
Ischemic heart disease,Black or African American,2004,183.8
Ischemic heart disease,Black or African American,2005,175.7
Ischemic heart disease,Black or African American,2006,165.4
Ischemic heart disease,Black or African American,2007,154.0
Ischemic heart disease,Black or African American,2008,146.8
Ischemic heart disease,Black or African American,2009,137.4
Ischemic heart disease,Black or African American,2010,131.2
Ischemic heart disease,Black or African American,2011,125.3
Ischemic heart disease,Black or African American,2012,121.3
Ischemic heart disease,Black or African American,2013,117.5
Ischemic heart disease,Black or African American,2014,112.8
Ischemic heart disease,Black or African American,2015,108.9
Ischemic heart disease,Black or African American,2016,108.3
Cerebrovascular diseases,Black or African American,1950,0.0
Cerebrovascular diseases,Black or African American,1960,0.0
Cerebrovascular diseases,Black or African American,1970,0.0
Cerebrovascular diseases,Black or African American,1980,0.0
Cerebrovascular diseases,Black or African American,1981,0.0
Cerebrovascular diseases,Black or African American,1982,0.0
Cerebrovascular diseases,Black or African American,1983,0.0
Cerebrovascular diseases,Black or African American,1984,0.0
